Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Discrete Math: Congruences,,Beginner,English,Free,https://www.codecademy.com/learn/discrete-math-congruences,,"Continue your Discrete Math learning journey with Discrete Math: Congruences. Learn the definition of congruences, the properties they contain, and the procedures for solving them. Learn about the Chinese Remainder Theorem and how you can apply it to systems of congruences. Use Python to code a Caesar cipher, one of the simplest use cases for congruences.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Alisha Grama
Learn Explainable AI (XAI),,Beginner,English,Free,https://www.codecademy.com/learn/learn-explainable-ai-xai,,"The deep learning models that power AI systems are often black boxes. Explainable AI tries to understand how these models make decisions, so that we can use them responsibly. In this course, you will learn the basic techniques of Explainable AI, including Generative Adversarial Networks (GANs). You will also learn about legal rights to explanation, and the role of explanation in regulating AI.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Ada Morse
Discrete Math: Sequences and Summations,,Beginner,English,Free,https://www.codecademy.com/learn/discrete-math-sequences-and-summations,,"Continue your Discrete Math learning journey with Discrete Math: Sequences and Summations. Learn about sequences and summations, both of which provide theoretical support for counting problems in computer science.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Alisha Grama
Differentiate for Language and Reading Level With Generative AI Case Study,,Beginner,English,Free,https://www.codecademy.com/learn/differentiate-for-language-and-reading-level-with-generative-ai-case-study,,"This case study will help you develop your skills in using generative AI as a tool to create texts at different reading levels and in other languages. We will provide you with a sample topic to generate texts about but also encourage you to use your own. Once you complete the case study, you will be ready to use generative AI to generate quality text that can be accessed by a wide range of students.",code cademy,None,<1 hour,Course,,,None,computer science,
Learn Swift: Structs and Classes,,Beginner,English,Free,https://www.codecademy.com/learn/learn-swift-structs-and-classes,,Continue your Swift learning journey! Represent real-world objects using structs and classes. Swift offers these data types (and more) to give you fine control over the behavior of these real-world representations.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Kenny Lin
Learn Intermediate Java: Nested Classes,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-intermediate-java-nested-classes,,"Nested classes, classes that can be found within another class, allow programmers to rationally organize and group classes that may be closely related. One significant benefit of implementing nested classes in Java is that they provide an extra level of security by giving programmers the power to control the amount of access one class may have to another class and its methods.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn LOLCODE,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-lolcode,,"To celebrate, this is a mini-course on an esoteric programming language… LOLCODE! Inspired by the old lolcats internet memes, this is a real programming language with catchphrases like ""I CAN HAS"" and ""KTHXBYE"" in place of traditional programming keywords.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn to Prevent Cross-Site Scripting with Node.js,,Intermediate,English,,https://www.codecademy.com/learn/learn-to-prevent-cross-site-scripting-with-node-js,,"Identifying and preventing Cross-Site Scripting Attacks on Node.js applications is an important defense measure to prevent serious damage to systems and users. To protect a Node.js application from such vulnerability, it is important to learn how and where to identify the vulnerability and how to eradicate it to secure your system.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,Sarai Fernandez
Learn Swift: Functions,,Beginner,English,Free,https://www.codecademy.com/learn/learn-swift-functions,,Continue your Swift learning journey! Learn how to create reusable blocks of code using functions. These functions will allow your programs to become more flexible with the use of parameters and arguments. You’ll also make use of functions’ return values for storage or manipulation.,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Kenny Lin
Multiple Linear Regression,,Beginner,English,Free,https://www.codecademy.com/learn/multiple-linear-regression-course,,This course builds on simple linear regression by working with multiple predictor variables rather than just one. Multiple linear regression is a powerful tool for data scientists looking to analyze how multiple factors are related to an outcome. Python is used by professionals in the Data Analysis and Data Science fields as part of their daily work.,code cademy,Included with paid plans,3 hours,Course,,,None,computer science,
Statistics: Histograms,,Beginner,English,Free,https://www.codecademy.com/learn/statistics-histograms,,"Histograms are more than just bar charts. This course introduces you to the concepts of bins and breaks, and describing distributions visually while giving you hands on practice in creating your own histograms.",code cademy,Included with paid plans,1 hour,Course,,,None,computer science,
Learn Phaser.js: Physics,,Intermediate,English,Free,https://www.codecademy.com/learn/learn-phaser-js-physics,,Continue your Phaser learning journey with Learn Phaser.js: Physics. You’ll learn how to incorporate physics rules like gravity into your game. You’ll also make use of the keyboard to control newly created sprites in your game!,code cademy,Included with paid plans,2 hours,Course,,,None,computer science,Kenny Lin
Prompt Engineering for Analytics,,Intermediate,English,Free,https://www.codecademy.com/learn/prompt-engineering-for-analytics,,"Whether you are a professional data analyst or just have data to analyze, AI models like OpenAI’s GPT can help you generate everything from analytics strategies to Python code. In this course, you will learn how to use OpenAI’s models as an AI assistant directly within your own Jupyter Notebook environment. Get ready to power up your analytics workflow with AI.",code cademy,Included with paid plans,1 hour,Course,"1,654",,None,computer science,Ada Morse
